user_id,education_level,fields_of_study,education_count,attended_university,different_university_count,recent_study_label
42115,bachelor,it,2,1,2,0
42116,bachelor,it,1,1,1,0
42117,other,it,2,1,2,0
42118,bachelor,it,2,1,2,1
42119,bachelor,it,1,1,1,0
42120,bachelor,other,3,1,3,0
42121,other,it,1,1,1,0
42122,bachelor,other,2,1,2,0
42123,bachelor,it,1,1,1,0
42124,bachelor,it,1,1,1,0
42125,master,it,3,1,3,0
42126,bachelor,it,1,1,1,0
42127,master,it,2,1,2,0
42128,bachelor,it,1,1,1,0
42129,master,it,4,1,2,1
42130,bachelor,it,2,1,2,0
42131,other,it,1,1,1,0
42132,other,other,1,1,1,0
42133,bachelor,it,1,1,1,0
42134,master,it,2,1,2,0
42135,other,it,2,1,2,0
42136,bachelor,it,2,0,2,0
42137,bachelor,it,2,1,2,0
42138,master,it,3,1,3,0
42139,master,it,2,1,1,0
42140,bachelor,it,1,1,1,0
42141,bachelor,it,2,1,2,0
42142,master,it,2,1,1,0
42143,other,it,2,1,2,0
42144,master,it,3,1,3,0
42145,other,it,1,1,1,0
42146,other,it,1,1,1,0
42147,bachelor,it,1,1,1,0
42148,other,other,2,1,2,0
42149,master,it,4,1,3,0
42150,bachelor,it,2,1,2,0
42151,master,it,3,1,3,0
42152,other,other,2,1,2,0
42153,other,other,2,1,2,0
42154,bachelor,it,1,1,1,0
42155,bachelor,it,3,1,3,0
42156,bachelor,it,1,1,1,0
42157,bachelor,it,1,1,1,0
42158,master,it,2,1,2,1
42159,master,other,5,1,5,0
42160,master,business,3,0,3,0
42161,other,it,1,1,1,0
42162,bachelor,other,1,1,1,0
42163,other,other,1,1,1,0
42164,bachelor,it,1,1,1,0
42165,master,it,2,1,2,0
42166,other,it,1,1,1,0
42167,other,it,3,1,3,0
42168,bachelor,it,1,1,1,1
42169,bachelor,other,1,1,1,0
42170,master,it,2,1,1,0
42171,master,other,3,1,3,0
42172,other,it,3,1,3,0
42173,other,other,1,1,1,0
42174,other,it,3,1,3,0
42175,other,it,4,1,4,0
42176,other,it,1,1,1,0
42177,other,it,1,1,1,0
42178,master,other,3,1,3,0
42179,master,it,2,1,2,0
42180,bachelor,it,2,1,2,0
42181,bachelor,it,1,1,1,0
42182,bachelor,other,2,1,1,0
42183,master,business,3,1,2,0
42184,bachelor,other,4,1,4,0
42185,bachelor,it,1,1,1,0
42186,bachelor,it,1,1,1,0
42187,bachelor,it,2,1,2,0
42188,master,it,2,1,1,0
42189,other,other,1,1,1,0
42190,bachelor,it,4,1,2,1
42191,bachelor,it,2,1,2,0
42192,bachelor,it,1,1,1,0
42193,bachelor,it,1,1,1,0
42194,master,it,4,1,3,0
42195,master,it,3,1,3,0
42196,master,other,5,0,4,0
42197,bachelor,it,1,1,1,0
42198,bachelor,it,1,1,1,0
42199,master,it,3,1,3,0
42200,other,it,1,1,1,0
42201,bachelor,it,1,1,1,0
42202,other,other,1,1,1,0
42203,bachelor,it,1,1,1,0
42204,bachelor,it,4,1,2,0
42205,other,business,3,1,3,0
42206,master,it,7,1,6,0
42207,bachelor,it,2,1,2,0
42208,bachelor,it,3,1,3,0
42209,master,it,3,1,3,0
42210,bachelor,it,2,1,2,0
42211,bachelor,it,1,1,1,0
42212,bachelor,it,2,1,2,0
42213,other,business,3,1,3,0
42214,master,other,5,0,4,0
42215,master,it,2,1,2,0
42216,master,other,5,1,4,0
42217,master,it,2,1,2,0
42218,master,it,3,1,3,0
42219,master,it,3,1,3,0
42220,other,it,3,1,3,0
42221,master,other,3,1,1,0
42222,other,it,2,1,2,0
42223,other,it,1,1,1,0
42224,other,it,1,1,1,0
42225,master,other,3,1,3,0
42226,bachelor,it,1,1,1,0
42227,other,it,3,1,3,0
42228,other,it,2,1,2,0
42229,other,it,1,1,1,0
42230,master,it,2,1,2,0
42231,other,it,2,1,2,0
42232,master,it,3,1,3,0
42233,bachelor,it,3,1,3,0
42234,bachelor,it,2,1,2,0
42235,bachelor,other,3,1,3,0
42236,other,other,2,1,2,0
42237,other,it,4,1,4,0
42238,other,it,2,1,2,0
42239,other,it,4,1,4,0
42240,other,business,2,1,2,0
42241,other,it,2,1,2,0
42242,bachelor,it,1,1,1,0
42243,master,it,2,1,2,0
42244,master,other,2,1,2,0
42245,master,it,3,1,3,0
42246,master,it,4,1,4,0
42247,bachelor,it,1,1,1,0
42248,master,it,3,1,3,0
42249,other,other,1,1,1,0
42250,master,it,3,1,3,0
42251,bachelor,it,1,1,1,0
42252,other,other,2,1,2,0
42253,bachelor,business,2,1,2,0
42254,bachelor,other,2,0,2,0
42255,bachelor,it,2,1,2,0
42256,master,it,4,1,4,0
42257,bachelor,it,1,1,1,0
42258,other,other,2,1,2,0
42259,bachelor,it,2,1,2,0
42260,bachelor,it,2,1,2,0
42261,master,it,2,1,1,0
42262,master,it,2,1,1,0
42263,other,business,2,1,2,0
42264,master,it,2,1,2,0
42265,bachelor,it,2,1,2,0
42266,master,it,4,1,4,0
42267,bachelor,other,3,1,3,0
42268,other,other,2,1,2,0
42269,bachelor,it,2,1,2,0
42270,other,it,1,1,1,0
42271,master,other,3,0,3,0
42272,other,it,3,1,3,0
42273,master,it,2,1,2,0
42274,bachelor,it,2,1,1,0
42275,master,it,3,1,3,0
42276,master,it,2,1,2,0
42277,master,it,2,1,2,0
42278,bachelor,other,1,1,1,0
42279,bachelor,other,1,1,1,0
42280,other,it,4,1,4,0
42281,bachelor,business,3,1,3,0
42282,other,it,3,1,3,0
42283,bachelor,it,2,1,2,0
42284,master,it,3,1,3,0
42285,master,it,1,1,1,0
42286,master,it,2,1,2,0
42287,master,it,7,1,6,0
42288,bachelor,it,3,1,3,0
42289,other,it,4,1,4,0
42290,bachelor,it,1,1,1,0
42291,other,it,2,1,2,0
42292,other,other,1,1,1,0
42293,master,other,3,1,3,0
42294,other,it,3,1,2,0
42295,master,business,2,1,2,0
42296,other,it,2,1,2,0
42297,other,other,1,1,1,0
42298,master,it,2,1,2,0
42299,other,it,3,1,3,0
42300,other,it,4,1,4,0
42301,master,it,1,1,1,0
42302,bachelor,it,1,1,1,0
42303,other,business,2,1,2,0
42304,other,other,2,1,2,0
42305,master,it,2,1,2,0
42306,master,it,2,1,2,0
42307,master,it,3,1,3,0
42308,master,it,7,1,6,0
42309,master,other,6,1,6,0
42310,bachelor,it,2,1,1,0
42311,other,it,1,1,1,0
42312,master,it,4,1,4,0
42313,other,other,2,0,2,0
42314,master,it,2,1,2,0
42315,other,business,3,1,3,0
42316,other,it,1,1,1,0
42317,bachelor,it,1,1,1,0
42318,bachelor,it,1,1,1,0
42319,bachelor,other,2,1,2,0
42320,bachelor,it,1,1,1,0
42321,bachelor,it,2,1,2,0
42322,bachelor,it,1,1,1,0
42323,master,it,2,1,2,0
42324,other,it,1,1,1,0
42325,bachelor,it,2,1,2,0
42326,master,it,3,1,3,0
42327,bachelor,it,3,1,2,0
42328,master,it,3,1,3,0
42329,bachelor,it,1,1,1,0
42330,master,it,2,1,1,0
42331,bachelor,it,2,1,2,0
42332,bachelor,it,3,1,3,0
42333,master,other,4,1,3,0
42334,master,it,3,1,3,0
42335,bachelor,it,3,1,3,0
42336,master,it,4,1,4,0
42337,master,it,4,1,4,0
42338,bachelor,it,2,1,2,0
42339,master,it,2,1,2,0
42340,other,other,2,1,2,0
42341,bachelor,it,3,1,3,0
42342,bachelor,it,2,1,2,1
42343,master,it,2,1,2,0
42344,bachelor,it,2,1,2,0
42345,master,other,4,1,4,1
42346,other,other,1,1,1,0
42347,bachelor,it,2,1,2,0
42348,master,it,3,1,3,0
42349,other,it,2,1,2,0
42350,bachelor,it,2,1,2,0
42351,bachelor,it,1,1,1,0
42352,master,it,2,1,1,0
42353,master,it,3,1,3,0
42354,master,business,2,1,1,0
42355,other,it,2,1,2,0
42356,bachelor,it,1,1,1,0
42357,other,it,2,1,2,0
42358,bachelor,it,1,1,1,0
42359,other,it,1,1,1,0
42360,master,other,3,1,3,0
42361,bachelor,it,1,1,1,0
42362,bachelor,it,1,1,1,0
42363,master,business,2,1,2,0
42364,other,it,1,1,1,0
42365,master,other,5,1,5,0
42366,master,it,5,1,4,0
42367,bachelor,it,1,1,1,0
42368,other,it,1,1,1,0
42369,bachelor,business,3,1,3,0
42370,bachelor,it,3,1,3,0
42371,master,it,2,1,2,0
42372,other,it,1,1,1,0
42373,bachelor,it,1,1,1,0
42374,bachelor,it,1,1,1,0
42375,other,it,1,1,1,0
42376,master,business,3,1,2,0
42377,bachelor,it,2,1,1,0
42378,other,business,3,1,2,0
42379,bachelor,it,3,1,3,0
42380,master,it,2,1,1,0
42381,master,it,2,1,1,0
42382,other,it,2,1,2,0
42383,other,it,1,1,1,0
42384,bachelor,it,3,1,3,0
42385,master,it,3,1,3,1
42386,other,it,1,1,1,0
42387,bachelor,other,1,1,1,0
42388,bachelor,it,1,1,1,0
42389,master,it,3,1,3,0
42390,bachelor,it,1,1,1,0
42391,bachelor,it,2,1,2,0
42392,bachelor,other,1,1,1,0
42393,bachelor,it,1,1,1,0
42394,bachelor,it,1,1,1,0
42395,bachelor,it,2,1,2,0
42396,master,it,2,1,1,1
42397,bachelor,it,1,1,1,0
42398,other,it,1,1,1,0
42399,master,it,3,1,3,0
42400,other,it,2,1,2,0
42401,bachelor,it,1,1,1,0
42402,bachelor,it,2,1,2,0
42403,bachelor,it,2,1,2,0
42404,master,other,4,1,4,0
42405,master,it,2,1,2,0
42406,bachelor,it,2,1,2,0
42407,bachelor,it,2,1,2,0
42408,bachelor,it,1,1,1,0
42409,bachelor,other,1,1,1,0
42410,bachelor,it,2,1,2,0
42411,other,it,1,1,1,0
42412,other,it,3,1,3,0
42413,bachelor,it,1,1,1,0
42414,other,it,1,1,1,0
42415,other,it,1,1,1,0
42416,master,it,2,1,2,0
42417,master,it,3,1,3,0
42418,master,other,4,1,3,0
42419,other,it,1,1,1,0
42420,other,business,1,1,1,0
42421,other,it,3,0,3,0
42422,master,other,2,1,1,0
42423,bachelor,it,2,1,2,0
42424,other,it,2,1,2,0
42425,master,it,2,1,2,0
42426,other,it,1,1,1,0
42427,master,it,2,1,2,0
42428,bachelor,it,1,1,1,0
42429,other,other,1,1,1,0
42430,other,it,1,1,1,0
42431,master,business,2,1,2,0
42432,bachelor,it,2,1,2,1
42433,bachelor,it,1,1,1,0
42434,bachelor,it,2,1,2,0
42435,bachelor,it,2,1,2,0
42436,bachelor,business,2,1,2,0
42437,other,it,1,1,1,0
42438,bachelor,it,1,1,1,0
42439,bachelor,it,1,1,1,0
42440,other,it,3,1,3,0
42441,bachelor,it,4,1,3,0
42442,other,other,1,1,1,0
42443,bachelor,it,1,1,1,0
42444,bachelor,it,3,1,3,0
42445,master,business,3,1,3,0
42446,other,it,3,1,3,0
42447,bachelor,it,4,1,4,0
42448,master,it,2,1,2,0
42449,bachelor,it,1,1,1,0
42450,other,it,1,1,1,0
42451,bachelor,it,1,1,1,0
42452,other,business,3,1,2,0
42453,bachelor,it,1,1,1,0
42454,bachelor,it,1,1,1,0
42455,bachelor,it,1,1,1,0
42456,bachelor,it,4,1,3,1
42457,bachelor,it,1,1,1,1
42458,other,business,3,1,2,0
42459,bachelor,it,1,1,1,0
42460,master,it,3,1,2,0
42461,other,it,2,1,2,0
42462,bachelor,it,2,1,2,0
42463,other,business,5,1,5,0
42464,bachelor,it,1,1,1,0
42465,other,it,2,1,2,0
42466,bachelor,it,3,1,3,1
42467,bachelor,other,2,1,2,0
42468,bachelor,it,1,1,1,0
42469,master,it,4,1,4,0
42470,master,it,4,1,4,0
42471,master,it,1,1,1,0
42472,bachelor,it,1,1,1,1
42473,master,business,3,1,3,1
42474,master,it,2,1,2,0
42475,bachelor,it,2,1,2,0
42476,master,other,3,1,3,1
42477,bachelor,it,4,1,4,0
42478,bachelor,it,2,1,2,0
42479,master,it,3,1,3,0
42480,bachelor,other,2,1,1,0
42481,other,it,1,1,1,0
42482,bachelor,it,1,1,1,0
42483,master,other,3,1,3,0
42484,master,it,2,1,2,0
42485,other,it,1,1,1,0
42486,bachelor,it,3,1,3,0
42487,master,it,4,1,4,0
42488,bachelor,it,1,1,1,0
42489,bachelor,it,1,1,1,0
42490,other,it,2,1,2,0
42491,other,it,3,1,3,0
42492,master,other,3,1,3,0
42493,bachelor,it,2,1,2,0
42494,other,it,2,1,2,0
42495,master,it,3,1,3,0
42496,bachelor,it,3,1,3,0
42497,bachelor,it,1,1,1,0
42498,master,it,3,1,3,1
42499,master,business,3,1,3,0
42500,other,other,1,1,1,0
42501,bachelor,it,2,1,2,0
42502,bachelor,it,1,1,1,0
42503,bachelor,it,2,1,2,0
42504,bachelor,other,4,1,3,0
42505,bachelor,it,2,1,2,0
42506,bachelor,it,1,1,1,0
42507,bachelor,it,2,1,2,0
42508,master,business,2,1,1,1
42509,bachelor,it,3,1,3,0
42510,other,it,1,1,1,0
42511,other,other,2,1,2,0
42512,bachelor,it,2,1,2,0
42513,other,business,3,1,3,0
42514,other,it,2,1,2,0
42515,other,business,2,1,2,0
42516,master,other,3,1,3,1
42517,bachelor,it,2,1,2,0
42518,other,it,3,1,2,0
42519,bachelor,other,2,1,2,0
42520,bachelor,it,2,1,2,0
42521,other,it,2,1,2,0
42522,master,other,4,1,4,0
42523,bachelor,it,2,1,2,0
42524,bachelor,it,1,1,1,0
42525,other,it,2,1,2,0
42526,master,it,3,1,3,0
42527,bachelor,it,3,1,3,0
42528,other,it,2,1,2,0
42529,master,other,2,1,2,0
42530,bachelor,it,2,0,2,0
42531,bachelor,it,2,1,2,0
42532,other,other,1,1,1,0
42533,master,it,1,1,1,0
42534,other,it,1,1,1,0
42535,master,it,2,1,2,0
42536,bachelor,it,2,1,2,0
42537,master,it,3,1,3,0
42538,bachelor,it,1,1,1,0
42539,bachelor,it,1,1,1,0
42540,bachelor,other,1,1,1,0
42541,other,it,1,1,1,0
42542,master,it,2,1,1,0
42543,master,other,4,1,4,0
42544,master,it,3,1,3,0
42545,master,it,2,1,2,0
42546,bachelor,it,2,1,2,0
42547,bachelor,it,2,1,2,0
42548,other,other,1,1,1,0
42549,bachelor,it,2,1,2,0
42550,master,business,2,1,2,1
42551,bachelor,it,1,1,1,0
42552,bachelor,it,3,1,3,0
42553,bachelor,it,1,1,1,0
42554,bachelor,it,1,1,1,0
42555,master,other,6,1,6,0
42556,bachelor,business,1,1,1,1
42557,other,other,2,1,2,0
42558,other,it,2,1,1,0
42559,bachelor,it,2,1,2,0
42560,bachelor,it,2,1,2,0
42561,bachelor,it,1,1,1,0
42562,bachelor,business,2,1,2,0
42563,bachelor,it,1,1,1,0
42564,bachelor,other,1,1,1,0
42565,other,it,2,1,2,0
42566,bachelor,it,1,1,1,0
42567,other,it,3,1,3,0
42568,other,other,1,1,1,0
42569,bachelor,it,1,1,1,0
42570,bachelor,it,3,1,2,0
42571,bachelor,it,3,0,3,0
42572,master,it,3,1,2,1
42573,bachelor,it,2,1,2,0
42574,other,it,1,1,1,0
42575,other,other,1,1,1,0
42576,bachelor,it,1,1,1,0
42577,master,other,3,1,3,0
42578,other,it,1,1,1,0
42579,bachelor,it,1,1,1,0
42580,master,it,1,1,1,0
42581,bachelor,it,1,1,1,0
42582,other,it,2,1,1,0
42583,master,it,3,1,3,1
42584,master,other,2,1,2,0
42585,other,it,1,1,1,0
42586,bachelor,other,2,1,1,0
42587,other,it,1,1,1,0
42588,master,it,3,1,2,0
42589,other,it,3,1,3,0
42590,other,business,2,1,2,0
42591,master,it,3,1,3,1
42592,master,it,2,1,1,0
42593,bachelor,it,2,1,2,0
42594,other,it,1,1,1,0
42595,other,it,2,1,2,0
42596,bachelor,it,1,1,1,0
42597,master,it,3,1,3,1
42598,other,it,2,1,2,0
42599,other,it,1,1,1,0
42600,other,it,2,1,2,0
42601,bachelor,it,1,1,1,0
42602,master,other,2,1,2,0
42603,other,other,3,1,3,0
42604,other,it,6,1,6,0
42605,bachelor,business,3,0,3,0
42606,bachelor,it,2,1,2,0
42607,bachelor,it,1,1,1,0
42608,bachelor,it,1,1,1,0
42609,bachelor,business,2,1,2,0
42610,master,business,2,1,2,0
42611,master,other,3,1,2,0
42612,other,it,2,1,2,0
42613,bachelor,business,2,1,2,0
42614,other,other,2,1,2,0
42615,other,other,1,1,1,0
42616,master,it,2,1,2,0
42617,bachelor,it,2,1,2,0
42618,bachelor,other,1,1,1,0
42619,bachelor,it,2,1,2,0
42620,bachelor,it,3,1,2,0
42621,bachelor,business,4,1,2,0
42622,other,other,1,1,1,0
42623,bachelor,it,3,1,3,0
42624,other,it,2,1,1,0
42625,master,it,1,1,1,0
42626,bachelor,it,3,1,3,0
42627,other,other,3,1,2,0
42628,other,it,3,1,3,0
42629,master,it,9,1,3,1
42630,other,it,1,1,1,0
42631,bachelor,it,2,1,2,0
42632,other,other,1,1,1,0
42633,other,it,1,1,1,0
42634,master,other,14,1,7,1
42635,other,it,2,1,2,0
42636,other,it,2,1,2,0
42637,other,other,1,1,1,0
42638,other,other,1,1,1,0
42639,other,other,1,1,1,0
42640,master,other,5,1,4,0
42641,master,other,3,1,3,0
42642,other,it,2,1,2,0
42643,bachelor,it,2,1,2,0
42644,master,it,3,1,3,0
42645,master,it,4,1,4,0
42646,master,it,7,1,6,0
42647,master,other,3,1,3,0
42648,master,other,3,1,3,0
42649,master,other,2,1,2,0
42650,bachelor,other,4,1,4,0
42651,other,it,2,1,2,0
42652,other,it,1,1,1,0
42653,other,it,1,1,1,0
42654,master,it,3,1,3,0
42655,other,it,2,1,2,0
42656,master,it,2,1,2,0
42657,other,it,1,1,1,0
42658,master,it,3,1,3,0
42659,bachelor,it,1,1,1,0
42660,bachelor,it,3,1,3,0
42661,master,other,2,1,2,1
42662,master,other,2,1,2,0
42663,master,it,3,1,3,0
42664,master,it,2,1,2,0
42665,master,business,2,1,2,0
42666,other,it,1,1,1,0
42667,bachelor,it,1,1,1,0
42668,master,it,2,1,2,0
42669,bachelor,it,1,1,1,0
42670,other,other,2,1,2,0
42671,other,it,1,1,1,0
42672,master,it,2,1,2,0
42673,master,it,4,1,4,0
42674,master,it,1,1,1,0
42675,master,other,3,1,3,0
42676,master,it,3,1,3,0
42677,bachelor,business,2,1,2,0
42678,bachelor,it,1,1,1,0
42679,master,it,2,1,2,0
42680,master,it,2,1,2,0
42681,master,other,2,1,2,0
42682,other,other,2,1,2,0
42683,bachelor,other,1,1,1,0
42684,bachelor,it,3,1,3,0
42685,master,it,2,1,2,0
42686,other,it,4,1,4,0
42687,master,other,14,1,7,1
42688,master,other,4,1,3,0
42689,bachelor,it,1,1,1,0
42690,other,it,2,1,2,0
42691,master,other,3,1,3,0
42692,bachelor,it,1,1,1,0
42693,bachelor,it,2,1,2,0
42694,bachelor,other,2,1,2,0
42695,master,it,2,1,2,0
42696,other,it,2,1,2,0
42697,master,other,2,1,2,0
42698,master,it,2,1,2,0
42699,master,other,2,1,2,0
42700,bachelor,it,1,1,1,0
42701,master,it,2,1,2,0
42702,master,it,3,1,3,0
42703,other,it,2,1,1,0
42704,bachelor,it,1,1,1,0
42705,other,it,2,1,2,0
42706,other,it,1,1,1,0
42707,master,other,2,0,2,0
42708,bachelor,it,2,1,2,0
42709,master,business,2,1,2,0
42710,master,it,3,1,3,0
42711,master,it,2,1,2,0
42712,bachelor,it,2,1,2,0
42713,other,it,2,1,2,0
42714,other,it,1,1,1,0
42715,master,it,3,1,3,0
42716,other,it,2,1,2,0
42717,master,it,2,1,2,0
42718,master,other,4,0,3,0
42719,other,it,2,1,2,0
42720,bachelor,it,2,1,2,0
42721,bachelor,business,2,1,2,0
42722,other,it,1,1,1,0
42723,other,other,1,1,1,0
42724,bachelor,it,1,1,1,0
42725,master,it,1,1,1,0
42726,master,it,1,1,1,0
42727,master,business,3,1,3,0
42728,master,it,4,1,4,0
42729,bachelor,it,3,1,3,0
42730,master,it,3,0,3,0
42731,other,it,3,1,3,0
42732,other,it,2,1,2,0
42733,master,it,2,1,2,0
42734,bachelor,it,1,1,1,0
42735,master,it,3,1,3,0
42736,master,other,4,1,3,0
42737,bachelor,it,1,1,1,0
42738,bachelor,it,1,1,1,0
42739,other,it,3,1,3,0
42740,master,it,3,0,3,0
42741,bachelor,it,1,1,1,0
42742,master,it,2,1,2,0
42743,other,it,2,1,2,0
42744,bachelor,it,1,1,1,0
42745,other,other,4,1,3,0
42746,other,it,1,1,1,0
42747,bachelor,it,1,1,1,0
42748,other,other,5,1,5,0
42749,bachelor,it,1,1,1,0
42750,other,it,2,1,2,0
42751,bachelor,it,2,1,2,0
42752,other,business,2,1,2,0
42753,master,it,2,1,2,0
42754,master,it,3,1,1,0
42755,master,it,2,1,1,0
42756,master,it,3,1,3,0
42757,master,it,3,1,3,0
42758,other,business,3,1,3,0
42759,master,other,2,1,2,0
42760,bachelor,it,1,1,1,0
42761,other,it,1,1,1,0
42762,master,it,2,1,2,0
42763,other,it,1,1,1,0
42764,bachelor,it,2,1,2,0
42765,bachelor,it,1,1,1,0
42766,master,it,3,1,3,0
42767,master,business,3,1,3,0
42768,bachelor,it,1,1,1,0
42769,bachelor,business,2,0,2,0
42770,master,other,6,0,5,0
42771,other,it,2,1,2,0
42772,other,it,2,1,2,0
42773,bachelor,it,3,1,3,0
42774,master,it,4,1,4,0
42775,other,other,2,1,2,0
42776,bachelor,it,1,1,1,0
42777,bachelor,other,2,1,2,0
42778,bachelor,it,1,1,1,0
42779,master,it,2,1,1,0
42780,bachelor,it,1,1,1,0
42781,other,it,3,1,3,0
42782,bachelor,business,2,1,2,0
42783,master,it,2,1,2,0
42784,master,it,3,1,3,0
42785,other,other,2,1,2,0
42786,bachelor,business,2,1,2,0
42787,master,it,4,1,3,0
42788,bachelor,other,3,1,3,0
42789,master,it,3,1,3,0
42790,master,it,3,1,3,0
42791,bachelor,other,4,1,4,0
42792,master,it,3,1,3,0
42793,master,it,3,1,3,0
42794,bachelor,it,2,1,2,0
42795,bachelor,it,1,1,1,0
42796,master,it,4,1,4,0
42797,master,other,2,1,2,0
42798,bachelor,it,1,1,1,0
42799,other,it,1,1,1,0
42800,bachelor,other,2,1,2,0
42801,master,other,4,1,4,0
42802,bachelor,it,2,1,2,0
42803,master,other,3,1,3,0
42804,other,it,2,1,2,0
42805,other,it,1,1,1,0
42806,bachelor,it,2,1,2,0
42807,bachelor,it,2,1,2,0
42808,master,it,3,1,3,0
42809,master,other,3,1,3,0
42810,bachelor,it,1,1,1,0
42811,other,other,4,1,4,0
42812,master,it,1,1,1,0
42813,other,it,3,0,3,0
42814,other,other,2,1,2,0
42815,bachelor,it,1,1,1,0
42816,other,other,2,1,2,0
42817,bachelor,it,1,1,1,0
42818,master,it,4,1,3,0
42819,other,other,2,1,2,0
42820,master,it,3,1,3,0
42821,bachelor,other,1,1,1,0
42822,master,business,4,1,3,0
42823,bachelor,other,1,1,1,0
42824,master,business,3,1,3,0
42825,master,other,2,1,1,0
42826,other,other,1,1,1,0
42827,other,it,1,1,1,0
42828,master,it,3,1,3,0
42829,master,it,1,1,1,0
42830,bachelor,it,1,1,1,0
42831,other,business,3,1,2,0
42832,master,business,3,1,2,0
42833,master,it,3,1,3,0
42834,other,it,2,1,2,0
42835,master,other,3,1,3,0
42836,bachelor,it,2,1,2,0
42837,other,it,2,1,2,0
42838,other,it,2,1,2,0
42839,master,it,1,1,1,0
42840,other,business,2,1,2,0
42841,bachelor,it,1,1,1,0
42842,master,it,7,1,6,0
42843,master,other,4,1,3,0
42844,other,other,2,1,2,0
42845,bachelor,other,4,1,4,0
42846,bachelor,it,3,1,3,0
42847,other,other,1,1,1,0
42848,other,other,3,1,2,0
42849,master,other,6,1,6,0
42850,bachelor,it,1,1,1,0
42851,other,other,1,1,1,0
42852,other,it,3,1,2,0
42853,master,it,2,1,2,0
42854,other,it,3,1,3,0
42855,bachelor,it,2,1,2,0
42856,bachelor,business,2,1,2,0
42857,master,it,2,1,2,0
42858,master,business,3,1,3,0
42859,master,it,3,1,3,0
42860,other,it,1,1,1,0
42861,other,it,3,1,3,0
42862,other,it,3,1,2,0
42863,other,it,2,1,1,0
42864,master,it,2,1,2,0
42865,bachelor,it,1,1,1,0
42866,master,other,3,1,3,0
42867,master,it,1,1,1,0
42868,master,it,1,1,1,0
42869,bachelor,it,1,1,1,0
42870,master,other,3,1,3,0
42871,other,business,2,1,2,0
42872,bachelor,business,2,1,2,0
42873,master,it,3,1,3,0
42874,master,other,3,1,3,0
42875,master,other,2,1,2,0
42876,master,it,4,1,4,0
42877,master,other,3,1,3,0
42878,master,other,3,1,3,0
42879,master,other,6,1,6,0
42880,other,it,4,1,4,0
42881,bachelor,it,1,1,1,0
42882,other,it,2,1,2,0
42883,other,it,2,1,2,0
42884,master,it,3,1,3,0
42885,other,it,1,1,1,0
42886,other,it,2,1,2,0
42887,other,it,2,1,2,0
42888,master,other,4,1,3,0
42889,other,it,2,1,2,0
42890,bachelor,other,1,1,1,0
42891,bachelor,other,2,1,2,0
42892,other,it,1,1,1,0
42893,bachelor,it,9,1,2,1
42894,bachelor,other,2,1,2,0
42895,other,it,1,1,1,0
42896,other,it,1,1,1,0
42897,other,other,2,1,1,0
42898,bachelor,it,6,1,3,1
42899,other,other,1,1,1,0
42900,other,other,6,0,6,0
42901,bachelor,it,1,1,1,0
42902,bachelor,it,4,1,2,1
42903,other,it,1,1,1,0
42904,other,other,6,0,6,0
42905,bachelor,it,3,1,3,0
42906,other,other,1,1,1,0
42907,bachelor,other,2,1,2,0
42908,other,other,1,1,1,0
42909,master,other,2,1,2,0
42910,bachelor,it,1,1,1,0
42911,other,other,6,0,6,0
42912,bachelor,it,1,1,1,0
42913,bachelor,it,4,1,2,1
42914,bachelor,it,6,1,3,1
42915,bachelor,other,7,1,6,0
42916,bachelor,other,2,1,2,0
42917,master,it,3,1,2,0
42918,master,it,2,1,2,0
42919,bachelor,other,1,1,1,0
42920,bachelor,it,2,1,2,0
42921,other,other,1,1,1,1
42922,other,other,2,0,2,1
42923,bachelor,it,2,1,2,1
42924,bachelor,it,1,1,1,0
42925,master,other,4,1,4,0
42926,bachelor,it,5,1,5,1
42927,bachelor,it,1,1,1,0
42928,other,it,1,1,1,0
42929,bachelor,it,3,1,3,0
42930,bachelor,it,2,1,2,0
42931,other,it,1,1,1,0
42932,other,other,2,1,2,0
42933,master,it,2,1,2,0
42934,bachelor,it,2,1,2,0
42935,master,it,2,1,2,0
42936,bachelor,other,1,1,1,0
42937,bachelor,it,2,1,2,0
42938,bachelor,it,2,1,2,0
42939,bachelor,it,1,1,1,1
42940,master,it,2,1,2,0
42941,master,it,3,1,3,0
42942,other,it,2,1,2,0
42943,bachelor,it,2,1,2,0
42944,bachelor,it,2,1,2,0
42945,bachelor,it,2,1,2,0
42946,master,it,2,1,2,0
42947,master,it,3,1,3,0
42948,master,other,3,1,3,0
42949,bachelor,it,3,1,3,0
42950,bachelor,it,2,1,2,0
42951,bachelor,it,1,1,1,0
42952,bachelor,it,1,1,1,0
42953,bachelor,other,1,1,1,0
42954,bachelor,it,2,1,2,0
42955,bachelor,it,1,1,1,0
42956,master,business,2,1,1,0
42957,bachelor,other,1,1,1,0
42958,bachelor,it,2,1,2,0
42959,bachelor,it,2,1,2,0
42960,bachelor,it,1,1,1,0
42961,bachelor,it,1,1,1,0
42962,bachelor,it,1,1,1,0
42963,bachelor,business,3,1,3,0
42964,bachelor,other,7,1,6,0
42965,bachelor,it,2,1,2,0
42966,bachelor,it,1,1,1,0
42967,other,it,3,1,3,0
42968,bachelor,business,3,1,3,0
42969,master,other,3,1,3,0
42970,bachelor,other,2,1,2,0
42971,master,business,2,1,1,0
42972,bachelor,it,3,1,3,1
42973,master,it,2,1,1,0
42974,other,it,1,1,1,0
42975,bachelor,other,1,1,1,0
42976,bachelor,business,3,1,3,0
