user_id,location,moved_after_2019,companies_worked,country,max_duration,Business,Design,IT,Other,N_Skills,English,German,Turkish,French,Spanish,Chinese,NLanguages,start_date_edu,end_date_edu,degree_edu,field_edu
9817,Turkey,0,1,TR,2071,0,0,4,22,26,3,0,5,0,0,0,3,2100-01-01,2100-01-01,2,Engineering
12916,Turkey,0,4,Unsure,2040,0,0,3,24,27,4,0,0,0,0,0,3,2100-01-01,2100-01-01,2,Other
66088,Turkey,0,6,TR,2800,1,0,2,19,22,4,5,5,2,0,0,1,2100-01-01,2100-01-01,2,Engineering
23978,Turkey,0,1,Unsure,791,0,0,3,13,16,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Engineering
60753,Turkey,0,3,Other,730,1,2,1,15,19,4,1,5,0,0,0,1,2016-08-01,2021-01-01,2,Engineering
5274,Turkey,0,2,Unsure,668,0,0,3,7,10,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
23415,Turkey,0,2,TR,2922,0,0,0,10,10,3,0,0,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
19050,Turkey,0,1,Unsure,3532,0,1,2,22,25,2,0,5,0,0,0,2,2020-09-01,2100-01-01,2,Other
36544,Turkey,1,3,TR,760,0,0,5,13,18,3,0,0,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
15577,Turkey,1,2,TR,1734,0,0,13,21,34,4,0,0,0,0,0,3,2100-01-01,2100-01-01,3,Other
5416,Turkey,0,1,TR,2375,0,0,1,6,7,2,0,5,0,0,0,3,2100-01-01,2100-01-01,2,Other
14044,Turkey,0,2,Unsure,0,0,0,6,15,21,2,0,5,0,0,0,2,2019-10-01,2021-06-01,2,Other
11008,Turkey,1,3,Unsure,1795,0,0,9,27,36,4,1,5,0,0,0,3,2100-01-01,2100-01-01,3,Science
32737,Turkey,1,5,TR,3317,0,1,6,41,48,3,0,0,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
46705,Turkey,0,2,Unsure,0,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
42865,Turkey,0,2,Unsure,0,0,0,5,13,18,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
43412,Turkey,1,4,TR,850,0,0,0,10,10,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Engineering
8519,Turkey,1,2,Unsure,822,0,0,3,13,16,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
49960,Turkey,0,3,Unsure,122,0,0,20,21,41,4,1,5,0,0,0,1,2100-01-01,2100-01-01,2,Other
11613,Turkey,0,5,TR,3714,0,0,5,19,24,4,0,5,0,0,0,3,2100-01-01,2100-01-01,3,Other
13751,Turkey,0,2,Unsure,305,0,1,5,17,23,2,0,0,0,0,0,3,2100-01-01,2100-01-01,1,Other
27679,Turkey,0,1,TR,4748,0,2,3,7,12,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
13620,Turkey,0,1,Unsure,92,0,0,4,12,16,2,0,2,0,0,0,3,2100-01-01,2100-01-01,2,Other
53931,Turkey,1,2,TR,2922,1,0,4,14,19,2,0,0,0,0,0,1,2100-01-01,2100-01-01,2,Engineering
2408,Turkey,0,2,Unsure,0,0,0,1,22,23,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
43856,Turkey,0,2,Unsure,0,0,0,15,32,47,4,0,5,0,0,0,2,1987-09-01,1994-06-01,2,Engineering
27770,Turkey,0,2,Unsure,0,0,0,2,3,5,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
6106,Turkey,0,2,Unsure,0,0,0,7,11,18,2,1,5,0,0,0,3,2100-01-01,2100-01-01,2,Engineering
10541,Turkey,0,2,Unsure,3714,0,0,4,15,19,4,0,5,0,0,0,3,2100-01-01,2100-01-01,2,Other
39024,Turkey,0,2,Unsure,0,0,0,1,5,6,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
41706,Turkey,0,2,Unsure,0,0,0,6,13,19,2,0,5,0,0,0,2,2018-09-01,2022-06-01,2,Engineering
51229,Turkey,0,1,Unsure,31,0,0,11,24,35,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
64352,Turkey,0,5,Unsure,2373,0,0,8,28,36,2,0,0,0,0,0,1,2100-01-01,2100-01-01,2,Engineering
12272,Turkey,0,2,Unsure,0,0,0,2,3,5,2,0,0,0,0,0,3,2100-01-01,2100-01-01,2,Other
39678,Turkey,1,4,TR,1887,0,0,9,41,50,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
66260,Turkey,1,3,TR,457,0,1,3,6,10,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
50151,Turkey,0,2,TR,427,0,0,12,18,30,3,0,5,0,0,0,1,2100-01-01,2100-01-01,2,Other
59801,Turkey,1,3,TR,457,0,0,5,9,14,3,0,5,0,0,0,1,2100-01-01,2100-01-01,2,Engineering
26162,Turkey,0,4,Unsure,4018,0,0,10,13,23,3,0,0,0,0,0,2,2100-01-01,2100-01-01,3,Other
46658,Turkey,0,2,Unsure,0,0,0,2,3,5,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
57168,Turkey,0,1,Unsure,1675,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
12094,Turkey,1,4,TR,1187,0,0,5,12,17,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
47990,Turkey,0,3,Unsure,2526,0,0,7,24,31,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
8676,Turkey,0,2,Unsure,0,0,0,2,6,8,4,0,0,0,0,0,3,2009-09-01,2011-06-01,2,Mathematics
5460,Turkey,0,2,TR,1979,0,0,5,10,15,2,0,5,0,0,0,2,2021-09-01,2100-01-01,3,Other
13807,Turkey,0,2,Unsure,0,0,0,1,11,12,2,0,5,0,0,0,2,2015-09-01,2021-02-01,2,Engineering
45020,Turkey,1,1,TR,365,0,0,1,5,6,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
23463,Turkey,1,2,Unsure,1034,0,2,1,16,19,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
29825,Turkey,0,5,TR,1341,0,1,14,24,39,3,1,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
23417,Turkey,0,1,Unsure,2222,0,0,1,4,5,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
15606,Turkey,1,4,TR,1523,0,2,10,31,43,3,0,5,0,0,0,3,2100-01-01,2100-01-01,2,Mathematics
60216,Turkey,1,2,TR,457,0,0,6,8,14,3,0,5,0,0,0,1,2100-01-01,2100-01-01,2,Engineering
35907,Turkey,0,4,Unsure,3136,0,1,5,24,30,2,0,0,0,0,0,2,2021-06-01,2026-07-01,3,Science
57525,Turkey,1,4,TR,702,0,1,7,35,43,2,0,0,0,0,0,1,2100-01-01,2100-01-01,2,Mathematics
16819,Turkey,0,2,TR,396,0,0,7,5,12,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
12127,Turkey,0,5,Unsure,5114,0,0,4,11,15,3,0,0,0,0,0,3,2100-01-01,2100-01-01,2,Other
39057,Turkey,0,3,TR,1796,0,0,6,15,21,2,1,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
36269,Turkey,0,1,TR,2557,0,1,6,36,43,2,0,2,0,0,0,2,2100-01-01,2100-01-01,2,Other
16860,Turkey,0,3,TR,4017,1,0,11,22,34,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
34892,Turkey,0,7,Unsure,1919,0,2,6,19,27,4,0,0,0,0,0,2,2100-01-01,2100-01-01,2,Mathematics
22802,Turkey,0,3,TR,5264,0,1,16,25,42,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
6398,Turkey,1,2,TR,2953,0,1,13,36,50,4,0,0,0,0,0,3,2100-01-01,2100-01-01,3,Other
38367,Turkey,1,4,TR,1614,0,0,3,3,6,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
60363,Turkey,0,4,Unsure,1004,0,0,5,14,19,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
19311,Turkey,1,4,Unsure,2252,0,1,3,10,14,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Business
22331,Turkey,0,2,Unsure,0,0,0,6,5,11,2,0,5,0,0,0,2,2017-01-01,2022-02-01,2,Engineering
64779,Turkey,1,3,TR,822,0,1,4,11,16,3,0,5,0,0,0,1,2100-01-01,2100-01-01,3,Other
25328,Turkey,1,5,TR,2069,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Mathematics
15290,Turkey,1,5,TR,2952,0,0,4,16,20,1,0,5,0,0,0,3,2100-01-01,2100-01-01,3,Other
37951,Turkey,1,5,Unsure,2467,0,2,4,27,33,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
18785,Turkey,0,2,Unsure,0,0,0,3,4,7,2,0,5,0,0,0,2,1990-09-01,1995-05-01,3,Engineering
33952,Turkey,1,3,TR,760,0,0,6,12,18,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
27332,Turkey,0,1,TR,426,0,0,5,7,12,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
60342,Turkey,0,13,Unsure,13180,0,0,3,13,16,3,0,2,0,0,0,1,2100-01-01,2100-01-01,3,Other
9450,Turkey,0,2,Unsure,0,0,0,0,1,1,3,0,0,0,0,0,3,2100-01-01,2100-01-01,1,Other
33290,Turkey,0,1,Unsure,5632,0,3,2,45,50,2,0,5,0,0,0,2,2020-01-01,2021-02-01,3,Other
1786,Turkey,0,2,Unsure,2587,0,0,6,15,21,2,0,5,0,0,0,4,2100-01-01,2100-01-01,1,Other
53124,Turkey,0,4,Unsure,1645,0,0,5,32,37,2,0,0,0,0,0,1,2100-01-01,2100-01-01,2,Engineering
45616,Turkey,0,1,TR,184,0,0,5,9,14,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
6344,Turkey,1,2,Unsure,303,0,0,1,5,6,3,3,5,0,0,0,3,2010-09-01,2014-06-01,2,Other
60287,Turkey,1,4,Unsure,1218,0,0,4,9,13,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Business
53457,Turkey,1,2,TR,5054,0,1,3,18,22,2,2,0,0,0,0,1,2100-01-01,2100-01-01,2,Engineering
30396,Turkey,0,2,Unsure,485,0,0,0,5,5,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
31537,Turkey,0,2,Unsure,1004,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
10178,Turkey,0,2,Unsure,0,0,2,5,10,17,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
55379,Turkey,1,4,Unsure,6240,1,0,5,25,31,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
20019,Turkey,0,2,Unsure,0,1,0,0,11,12,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
65907,Turkey,0,4,Unsure,2496,0,0,9,17,26,4,0,0,0,0,0,1,2100-01-01,2100-01-01,2,Other
19332,Turkey,1,4,Unsure,975,0,0,5,16,21,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
45510,Turkey,0,2,Unsure,0,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
58213,Turkey,0,1,TR,2436,2,0,11,30,43,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
29451,Turkey,0,2,Unsure,0,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
19105,Turkey,0,2,Unsure,0,0,0,0,10,10,2,0,5,0,0,0,2,2019-10-01,2022-06-01,3,Engineering
22456,Turkey,1,3,TR,760,0,0,4,9,13,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
28285,Turkey,0,3,TR,1918,0,0,5,8,13,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
38655,Turkey,1,4,Unsure,2556,0,0,12,30,42,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
26021,Turkey,1,5,Unsure,1826,0,0,4,10,14,3,0,0,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
10996,Turkey,0,1,Unsure,2861,0,0,15,13,28,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
47887,Turkey,0,3,Unsure,2526,0,1,6,14,21,3,0,0,0,0,0,1,2100-01-01,2100-01-01,3,Other
52983,Turkey,1,3,TR,5508,0,1,7,16,24,3,0,0,0,0,0,1,2100-01-01,2100-01-01,0,Engineering
36892,Turkey,1,3,TR,669,3,0,7,11,21,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
43268,Turkey,0,1,Unsure,3409,0,1,7,38,46,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
27246,Turkey,1,3,Unsure,1187,1,0,10,24,35,3,1,5,0,0,0,2,2017-09-01,2018-06-01,3,Other
64969,Turkey,0,3,Unsure,4110,0,1,8,28,37,3,0,0,0,0,0,1,2100-01-01,2100-01-01,3,Engineering
52974,Turkey,0,7,TR,3075,0,0,11,39,50,3,0,0,0,0,0,1,2100-01-01,2100-01-01,3,Other
15913,Turkey,0,2,Other,4748,0,0,6,3,9,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
45785,Turkey,0,1,Unsure,518,1,0,2,4,7,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
62355,Turkey,1,3,TR,1918,0,0,0,7,7,3,3,5,0,0,0,1,2100-01-01,2100-01-01,2,Business
43986,Turkey,0,2,TR,669,0,1,17,32,50,2,0,2,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
53727,Turkey,0,4,TR,1127,0,0,12,19,31,2,1,5,0,0,0,1,2100-01-01,2100-01-01,2,Other
4078,Turkey,0,1,TR,153,0,0,0,7,7,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
38619,Turkey,1,3,Unsure,5508,5,0,3,19,27,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Business
41656,Turkey,0,3,Unsure,2922,0,0,3,42,45,5,1,0,0,0,0,2,1999-09-01,2020-10-01,3,Engineering
23940,Turkey,0,2,Unsure,0,0,0,3,17,20,3,0,0,0,0,0,2,2100-01-01,2100-01-01,2,Other
32196,Turkey,0,2,TR,3501,1,0,1,4,6,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Business
20124,Turkey,1,3,Unsure,455,0,0,4,8,12,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Mathematics
59959,Turkey,1,3,Unsure,2922,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Science
55996,Turkey,1,2,Unsure,1095,0,1,7,31,39,3,0,5,0,0,0,1,2100-01-01,2100-01-01,3,Engineering
40143,Turkey,0,3,TR,518,0,0,2,12,14,3,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
24395,Turkey,0,1,Unsure,122,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
53007,Turkey,1,5,TR,2769,0,0,9,37,46,2,0,2,0,0,0,1,2100-01-01,2100-01-01,3,Other
11384,Turkey,1,2,TR,273,0,0,12,15,27,3,1,5,0,0,0,3,2100-01-01,2100-01-01,3,Other
60141,Turkey,0,7,Unsure,4657,0,1,19,22,42,3,1,5,0,0,0,1,2100-01-01,2100-01-01,2,Other
59313,Turkey,0,3,Unsure,2069,0,0,8,16,24,3,2,0,0,0,0,1,2100-01-01,2100-01-01,3,Other
3676,Turkey,0,2,Unsure,0,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
44298,Turkey,0,4,Unsure,5479,0,0,3,8,11,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Engineering
41933,Turkey,1,3,Unsure,1642,0,0,8,16,24,3,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
55917,Turkey,0,5,TR,2495,1,0,12,29,42,2,0,0,0,0,0,1,2100-01-01,2100-01-01,2,Other
45828,Turkey,0,2,Unsure,2162,0,0,3,7,10,3,0,0,0,0,0,2,2100-01-01,2100-01-01,3,Other
11627,Turkey,1,7,TR,4109,0,0,10,26,36,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
51132,Turkey,1,5,TR,6786,0,0,2,9,11,4,0,5,0,5,0,1,2100-01-01,2100-01-01,2,Other
5508,Turkey,0,4,Unsure,3165,0,0,14,33,47,2,0,0,0,0,0,3,2100-01-01,2100-01-01,1,Other
13394,Turkey,0,2,Unsure,1522,0,0,3,17,20,2,0,2,0,0,0,3,2100-01-01,2100-01-01,1,Other
46362,Turkey,0,2,Unsure,0,0,0,1,5,6,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
57429,Turkey,0,4,TR,2253,0,1,10,27,38,2,0,2,0,0,0,1,2100-01-01,2100-01-01,3,Other
5880,Turkey,0,7,TR,2799,0,1,10,26,37,3,0,5,0,0,0,3,2100-01-01,2100-01-01,2,Other
43413,Turkey,0,1,TR,1310,0,0,11,18,29,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Mathematics
15008,Turkey,0,1,Unsure,122,0,2,4,12,18,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
955,Turkey,1,2,TR,242,0,0,9,27,36,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
28912,Turkey,1,3,TR,761,0,0,8,11,19,3,1,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
90,Turkey,0,2,Unsure,0,0,0,2,1,3,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
8813,Turkey,1,2,Unsure,3409,0,0,0,8,8,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Mathematics
54826,Turkey,1,2,Unsure,2648,0,0,0,6,6,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
49361,Turkey,0,2,Unsure,0,0,1,4,10,15,2,0,5,0,0,0,2,2021-09-01,2026-06-01,2,Engineering
59,Turkey,0,1,TR,914,0,0,6,4,10,2,0,5,0,0,0,2,2021-09-01,2023-06-01,3,Engineering
17976,Turkey,0,2,Unsure,0,0,1,5,5,11,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
3833,Turkey,0,4,TR,3198,0,0,6,44,50,2,0,0,2,0,0,4,2008-09-01,2100-01-01,2,Other
21432,Turkey,1,3,Unsure,1065,0,0,3,14,17,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
6924,Turkey,0,2,Unsure,1217,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
14466,Turkey,0,2,TR,578,0,0,4,7,11,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
62412,Turkey,0,5,Unsure,915,0,0,0,6,6,2,0,5,0,0,0,1,2100-01-01,2100-01-01,2,Engineering
14931,Turkey,1,4,TR,5082,0,0,8,19,27,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
64774,Turkey,0,3,TR,1826,0,0,11,7,18,3,1,5,0,0,0,1,2100-01-01,2100-01-01,2,Other
34733,Turkey,0,2,Unsure,0,0,0,4,10,14,2,0,2,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
59348,Turkey,0,2,TR,944,0,0,7,11,18,3,0,5,0,0,0,1,2100-01-01,2100-01-01,2,Other
32962,Turkey,0,1,TR,914,0,1,3,17,21,3,0,0,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
8564,Turkey,1,2,TR,457,0,0,6,4,10,3,0,5,0,0,0,3,2100-01-01,2100-01-01,2,Other
47472,Turkey,0,3,TR,5174,0,0,20,28,48,3,0,0,0,0,0,1,2100-01-01,2100-01-01,3,Other
58457,Turkey,0,2,TR,1676,0,0,4,11,15,2,0,5,0,0,0,1,2100-01-01,2100-01-01,1,Other
50754,Turkey,1,2,Unsure,2679,0,0,2,14,16,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
56778,Turkey,0,2,Unsure,0,0,0,0,7,7,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
34331,Turkey,0,3,Unsure,1400,0,0,6,15,21,3,2,5,0,0,0,2,2015-01-01,2021-08-01,4,Other
47099,Turkey,1,3,TR,3499,0,0,12,38,50,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
53620,Turkey,1,2,Unsure,822,0,0,5,11,16,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
56156,Turkey,1,2,TR,883,0,1,7,30,38,2,0,0,0,0,0,1,2100-01-01,2100-01-01,3,Engineering
63249,Turkey,1,4,TR,1065,0,0,9,28,37,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
58166,Turkey,0,3,Other,2922,0,1,2,25,28,3,0,5,0,0,0,1,2100-01-01,2100-01-01,1,Other
57411,Turkey,0,3,TR,639,1,0,5,30,36,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
62569,Turkey,0,2,Unsure,3530,2,0,0,2,4,3,0,5,0,0,0,1,2100-01-01,2100-01-01,2,Other
14339,Turkey,0,2,TR,883,0,1,6,16,23,3,0,5,0,0,0,3,2100-01-01,2100-01-01,1,Engineering
51645,Turkey,0,5,TR,1948,0,0,2,0,2,3,0,0,0,0,0,1,2100-01-01,2100-01-01,1,Engineering
42443,Turkey,0,2,Unsure,0,0,0,5,13,18,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
23587,Turkey,1,2,TR,3287,0,2,12,30,44,3,2,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
43099,Turkey,0,2,Unsure,0,1,0,0,7,8,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
61582,Turkey,0,1,Unsure,8219,0,0,2,9,11,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
1728,Turkey,0,2,Unsure,761,0,0,6,15,21,2,0,0,0,0,0,4,2100-01-01,2100-01-01,2,Other
37298,Turkey,0,2,Unsure,426,0,0,3,9,12,2,2,4,0,0,0,2,2100-01-01,2100-01-01,2,Mathematics
61104,Turkey,0,4,TR,2953,0,0,7,20,27,4,0,5,0,0,0,1,2100-01-01,2100-01-01,1,Science
56710,Turkey,1,2,TR,1003,0,2,0,16,18,2,0,5,0,0,0,1,2100-01-01,2100-01-01,2,Engineering
21402,Turkey,0,4,TR,1826,0,1,0,8,9,2,0,0,0,2,0,2,2100-01-01,2100-01-01,2,Other
65363,Turkey,0,1,TR,1430,0,3,2,10,15,2,0,5,0,0,0,2,2020-09-01,2022-09-01,3,Other
5777,Turkey,0,1,TR,549,0,0,8,12,20,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
36796,Turkey,0,2,Unsure,0,0,0,5,4,9,4,2,5,0,0,0,2,2100-01-01,2100-01-01,2,Mathematics
28825,Turkey,1,6,Other,7213,0,0,2,15,17,5,0,0,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
27304,Turkey,0,2,Unsure,122,0,0,4,2,6,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
65765,Turkey,0,2,TR,3379,1,0,12,37,50,3,0,5,0,0,0,1,2100-01-01,2100-01-01,2,Other
38417,Turkey,0,2,TR,2161,0,0,7,25,32,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
9825,Turkey,0,2,Unsure,1856,0,0,2,5,7,4,1,0,0,0,0,3,2100-01-01,2100-01-01,3,Engineering
30260,Turkey,1,3,TR,1553,0,0,2,6,8,3,2,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
64097,Turkey,0,7,Unsure,2252,0,2,12,27,41,2,0,0,0,0,0,1,2100-01-01,2100-01-01,2,Other
39478,Turkey,0,1,Unsure,579,0,0,1,6,7,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
61062,Turkey,0,2,TR,3470,0,1,7,18,26,2,2,0,0,0,0,1,2100-01-01,2100-01-01,3,Other
41807,Turkey,0,3,Unsure,2069,0,0,2,5,7,3,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Business
9664,Turkey,0,4,Unsure,1066,0,1,10,25,36,3,0,5,0,0,0,3,2100-01-01,2100-01-01,2,Engineering
45205,Turkey,1,2,Unsure,487,0,0,9,35,44,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
17563,Turkey,0,2,Unsure,1673,0,0,8,15,23,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
55255,Turkey,1,3,TR,2556,0,0,3,6,9,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
15281,Turkey,0,1,TR,122,0,0,1,16,17,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
10204,Turkey,0,2,TR,485,2,2,4,15,23,4,1,5,0,0,0,3,2016-09-01,2021-06-01,2,Engineering
59463,Turkey,0,1,TR,3073,0,0,3,16,19,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Engineering
755,Turkey,0,1,Unsure,1036,0,0,0,3,3,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
29081,Turkey,0,3,TR,1308,0,0,20,25,45,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
41391,Turkey,1,5,Unsure,2344,0,0,15,22,37,5,2,5,0,1,0,2,2021-08-01,2023-06-01,3,Other
10461,Turkey,0,1,TR,122,0,1,6,8,15,3,0,2,0,0,0,3,2100-01-01,2100-01-01,2,Other
4757,Turkey,0,4,TR,822,0,0,8,6,14,3,0,5,0,0,0,3,2100-01-01,2100-01-01,3,Other
54607,Turkey,0,4,Unsure,700,0,0,8,10,18,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
32175,Turkey,1,2,Unsure,2587,0,1,5,8,14,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
38634,Turkey,0,3,Unsure,2133,0,1,6,27,34,5,0,0,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
38500,Turkey,0,1,TR,2769,1,0,0,8,9,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
17399,Turkey,0,3,TR,5966,0,3,3,43,49,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
28734,Turkey,0,8,Unsure,3501,0,0,12,9,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
30902,Turkey,0,3,Unsure,912,0,0,6,4,10,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
43294,Turkey,0,2,Unsure,0,0,0,0,11,11,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
46815,Turkey,0,1,TR,1430,0,3,0,3,6,3,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
11582,Turkey,0,2,TR,488,0,0,2,11,13,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
34667,Turkey,0,2,Unsure,1035,2,0,0,8,10,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
24309,Turkey,1,4,Unsure,2738,0,0,7,20,27,3,1,0,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
62134,Turkey,0,2,TR,913,0,0,8,17,25,2,0,0,0,0,0,1,2014-09-01,2018-08-01,2,Other
3412,Turkey,0,3,Unsure,4108,0,0,3,14,17,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
56217,Turkey,0,6,Unsure,3256,0,0,17,31,48,2,0,0,0,0,0,1,2100-01-01,2100-01-01,3,Science
11327,Turkey,1,5,Unsure,1338,0,0,6,16,22,2,0,5,0,0,0,3,2100-01-01,2100-01-01,2,Engineering
